,id,approach,time,objective,status,gap,constrained,optimal,ratio
214,207,hdg20,0.419839,2383.71257,OPTIMAL,0.017465,2399.58257,2403.738572,-0.001728974
215,207,hdg25,0.494046,2390.224921,OPTIMAL,0.019268,2398.424921,2403.738572,-0.002210578
216,207,hdg5,0.091128,2321.864205,OPTIMAL,0.013918,2429.444205,2403.738572,0.010694022
217,207,hyb,0.108832,2419.920365,OPTIMAL,0.010123,2474.130915,2403.738572,0.029284525
218,207,lr,0.01078,2404.845088,OPTIMAL,0,2458.800019,2403.738572,0.022906587
219,207,rnd,0.027302,2260.898308,OPTIMAL,0,2487.698308,2403.738572,0.034928813
220,210,avg,0.0182,2157.304363,OPTIMAL,0,2481.212363,2322.748006,0.068222793
221,210,grb,1.211422,2322.748006,OPTIMAL,0.018474,2317.028006,2322.748006,-0.0024626
222,210,hdg10,0.086012,2277.916017,OPTIMAL,0.011747,2319.376017,2322.748006,-0.001451724
223,210,hdg15,0.182803,2304.274673,OPTIMAL,0.01681,2317.028006,2322.748006,-0.0024626
224,210,hdg20,0.279928,2329.956363,OPTIMAL,0.016553,2330.046363,2322.748006,0.003142122
225,210,hdg25,0.388647,2314.972321,OPTIMAL,0.019966,2336.612321,2322.748006,0.005968928
226,210,hdg5,0.074414,2237.111074,OPTIMAL,0.017249,2420.191074,2322.748006,0.041951631
227,210,hyb,0.051112,2377.939792,OPTIMAL,0.008407,2389.456199,2322.748006,0.028719514
228,210,lr,0.011935,2352.280684,OPTIMAL,0,2372.460776,2322.748006,0.021402567
229,210,rnd,0.04125,2212.070059,OPTIMAL,0,2355.910059,2322.748006,0.014277077
230,216,avg,0.01784,1901.92584,OPTIMAL,0,2250.35104,2107.488673,0.067787964
231,216,grb,1.747263,2107.488673,OPTIMAL,0.019996,2104.348673,2107.488673,-0.001489925
232,216,hdg10,0.143577,2034.884037,OPTIMAL,0.013859,2117.324037,2107.488673,0.004666864
233,216,hdg15,0.262379,2112.948053,OPTIMAL,0.016003,2110.71472,2107.488673,0.001530754
234,216,hdg20,0.408072,2123.402674,OPTIMAL,0.018738,2107.552674,2107.488673,3.04E-05
235,216,hdg25,0.512141,2103.867887,OPTIMAL,0.018143,2105.507887,2107.488673,-0.00093988
236,216,hdg5,0.127838,1942.491418,OPTIMAL,0.018813,2262.831418,2107.488673,0.073709884
237,216,hyb,0.021573,2109.647781,OPTIMAL,0.009409,2155.822954,2107.488673,0.022934539
238,216,lr,0.013185,2092.880768,OPTIMAL,0,2132.769312,2107.488673,0.011995623
239,216,rnd,0.012651,2045.808237,OPTIMAL,0,2114.088237,2107.488673,0.003131483
240,218,avg,0.048945,2179.396796,OPTIMAL,0,2572.990796,2400.549013,0.07183431
241,218,grb,0.879465,2400.549013,OPTIMAL,0.019789,2390.069013,2400.549013,-0.004365668
242,218,hdg10,0.195604,2363.252215,OPTIMAL,0.012603,2391.572215,2400.549013,-0.003739477
243,218,hdg15,0.161372,2334.535647,OPTIMAL,0.015621,2416.36898,2400.549013,0.006590145
244,218,hdg20,0.38885,2436.51839,OPTIMAL,0.018977,2433.45839,2400.549013,0.013709104
245,218,hdg25,0.407896,2426.696662,OPTIMAL,0.018797,2390.396662,2400.549013,-0.004229179
246,218,hdg5,0.043407,2451.111919,OPTIMAL,0.015508,2467.551919,2400.549013,0.027911493
247,218,hyb,0.056105,2419.996744,OPTIMAL,0.001873,2447.963995,2400.549013,0.019751724
248,218,lr,0.024945,2415.219989,OPTIMAL,0,2443.615557,2400.549013,0.017940289
249,218,rnd,0.020835,2431.958879,OPTIMAL,0,2443.478879,2400.549013,0.017883353
250,222,avg,0.017497,2043.738847,OPTIMAL,0,2411.204847,2265.443461,0.064341216
251,222,grb,1.252388,2265.443461,OPTIMAL,0.01943,2260.983461,2265.443461,-0.001968709
252,222,hdg10,0.145971,2269.70465,OPTIMAL,0.018778,2281.12465,2265.443461,0.006921907
253,222,hdg15,0.22487,2238.212326,OPTIMAL,0.018482,2259.899985,2265.443461,-0.002446972
254,222,hdg20,0.351285,2311.927331,OPTIMAL,0.019759,2277.479304,2265.443461,0.005312798
255,222,hdg25,0.474852,2193.68077,OPTIMAL,0.018518,2257.42077,2265.443461,-0.003541334
256,222,hdg5,0.04007,2137.7897,OPTIMAL,0.016783,2312.2697,2265.443461,0.020669789
257,222,hyb,0.028386,2315.020919,OPTIMAL,0.016628,2313.270581,2265.443461,0.021111593
258,222,lr,0.011303,2253.809567,OPTIMAL,0,2293.072257,2265.443461,0.012195756
259,222,rnd,0.022666,2070.075616,OPTIMAL,0,2370.375616,2265.443461,0.046318594
260,253,avg,0.062889,2300.604624,OPTIMAL,0,2642.593024,2491.893574,0.060475877
261,253,grb,1.207323,2491.893574,OPTIMAL,0.016767,2489.853574,2491.893574,-0.000818655
262,253,hdg10,0.107259,2452.347223,OPTIMAL,0.017812,2558.427223,2491.893574,0.026700036
263,253,hdg15,0.388449,2469.75119,OPTIMAL,0.017957,2499.264225,2491.893574,0.002957851
264,253,hdg20,0.405424,2474.438301,OPTIMAL,0.013186,2493.408301,2491.893574,0.000607862
265,253,hdg25,0.344457,2492.03922,OPTIMAL,0.017826,2493.76317,2491.893574,0.000750271
266,253,hdg5,0.034426,2444.378731,OPTIMAL,0.0092,2514.938731,2491.893574,0.00924805
267,253,hyb,0.037523,2521.28217,OPTIMAL,0.000871,2558.01935,2491.893574,0.026536356
268,253,lr,0.020995,2531.494716,OPTIMAL,0,2558.01935,2491.893574,0.026536356
269,253,rnd,0.055699,2338.654177,OPTIMAL,0,2577.174177,2491.893574,0.034223212
270,256,avg,0.056374,1865.46902,OPTIMAL,0,2214.32262,2084.621474,0.06221808
271,256,grb,7.590459,2084.621474,OPTIMAL,0.019572,2082.521474,2084.621474,-0.001007377
272,256,hdg10,0.114265,2069.432001,OPTIMAL,0.009534,2090.352001,2084.621474,0.002748953
273,256,hdg15,0.434437,2072.867763,OPTIMAL,0.017356,2095.601096,2084.621474,0.005266962
274,256,hdg20,0.240187,2095.950356,OPTIMAL,0.01734,2091.900356,2084.621474,0.003491704
275,256,hdg25,2.806477,2077.465788,OPTIMAL,0.018003,2083.465788,2084.621474,-0.000554386
276,256,hdg5,0.034855,2054.033282,OPTIMAL,0.00851,2086.493282,2084.621474,0.000897913
277,256,hyb,0.066617,2081.855889,OPTIMAL,0.004043,2100.805068,2084.621474,0.007763325
278,256,lr,0.026238,2075.092215,OPTIMAL,0,2100.805068,2084.621474,0.007763325
279,256,rnd,0.009651,1903.560184,OPTIMAL,0,2181.620184,2084.621474,0.046530611
