,id,approach,time,objective,status,gap,constrained,optimal,ratio
643,8962,hdg15,0.255895,2317.760554,OPTIMAL,0.0197,2404.860554,2357.857506,0.019934643
644,8962,hdg20,0.655858,2367.260037,OPTIMAL,0.01984,2370.880037,2357.857506,0.005523036
645,8962,hdg25,0.364386,2348.478694,OPTIMAL,0.018856,2367.038694,2357.857506,0.003893869
646,8962,hdg5,0.031837,2210.422941,OPTIMAL,0.018691,2469.922941,2357.857506,0.047528502
647,8962,hyb,0.048555,2427.88664,OPTIMAL,0.019129,2460.024385,2357.857506,0.043330387
648,8962,lr,0.014154,2369.330842,OPTIMAL,0,2423.860813,2357.857506,0.027992916
649,8962,rnd,0.036482,2160.154078,OPTIMAL,0,2535.974078,2357.857506,0.075541703
650,9420,avg,0.041544,2400.046483,OPTIMAL,0,2758.382483,2626.264553,0.050306406
651,9420,grb,5.554719,2626.264553,OPTIMAL,0.019513,2623.964553,2626.264553,-0.000875769
652,9420,hdg10,0.308971,2622.443179,OPTIMAL,0.019184,2626.623179,2626.264553,0.000136554
653,9420,hdg15,0.367042,2585.634041,OPTIMAL,0.016942,2660.826539,2626.264553,0.013160131
654,9420,hdg20,0.961036,2622.05822,OPTIMAL,0.018416,2625.48822,2626.264553,-0.000295604
655,9420,hdg25,1.398119,2566.953398,OPTIMAL,0.016256,2624.713398,2626.264553,-0.000590632
656,9420,hdg5,0.059531,2642.658242,OPTIMAL,0.016245,2661.938242,2626.264553,0.013583433
657,9420,hyb,0.086616,2654.048161,OPTIMAL,0.01472,2691.765365,2626.264553,0.024940676
658,9420,lr,0.012368,2622.666864,OPTIMAL,0,2666.069631,2626.264553,0.015156538
659,9420,rnd,0.013311,2239.613706,OPTIMAL,0,3173.993706,2626.264553,0.208558255
660,9430,avg,0.05554,1828.151506,OPTIMAL,0,2178.842706,1994.29064,0.092540206
661,9430,grb,3.400342,1994.29064,OPTIMAL,0.019885,1993.21064,1994.29064,-0.000541546
662,9430,hdg10,0.112186,1948.779285,OPTIMAL,0.016542,1990.489285,1994.29064,-0.001906119
663,9430,hdg15,0.150631,1947.554281,OPTIMAL,0.016448,2001.467614,1994.29064,0.00359876
664,9430,hdg20,0.452296,2019.186886,OPTIMAL,0.018815,1998.606886,1994.29064,0.002164301
665,9430,hdg25,0.75918,2006.853336,OPTIMAL,0.019938,1995.419499,1994.29064,0.000566045
666,9430,hdg5,0.03719,1938.943131,OPTIMAL,0.013636,2028.343131,1994.29064,0.017074989
667,9430,hyb,0.090167,2021.785909,OPTIMAL,0.006298,2036.123059,1994.29064,0.02097609
668,9430,lr,0.025609,1999.437069,OPTIMAL,0,2030.874505,1994.29064,0.0183443
669,9430,rnd,0.077155,1779.560423,OPTIMAL,0,2291.920423,1994.29064,0.149240927
670,9724,avg,0.022533,2739.464223,OPTIMAL,0,3128.000623,2990.695355,0.045910817
671,9724,grb,3.62825,2990.695355,OPTIMAL,0.019475,2989.415355,2990.695355,-0.000427994
672,9724,hdg10,0.148917,3043.399569,OPTIMAL,0.01922,2996.679569,2990.695355,0.002000944
673,9724,hdg15,0.351728,2934.834843,OPTIMAL,0.018938,2992.30151,2990.695355,0.000537051
674,9724,hdg20,0.354376,3023.419566,OPTIMAL,0.019109,2996.219566,2990.695355,0.001847133
675,9724,hdg25,0.350675,2940.598059,OPTIMAL,0.019551,2998.098059,2990.695355,0.002475245
676,9724,hdg5,0.062745,2836.148347,OPTIMAL,0.015522,3013.388347,2990.695355,0.007587865
677,9724,hyb,0.049229,2981.270795,OPTIMAL,0.008622,3041.877044,2990.695355,0.017113642
678,9724,lr,0.013214,2977.461065,OPTIMAL,0,3038.645098,2990.695355,0.016032975
679,9724,rnd,0.049472,3009.738867,OPTIMAL,0,3027.118867,2990.695355,0.012178944
680,9850,avg,0.053192,2137.755328,OPTIMAL,0,2506.441728,2337.689772,0.07218749
681,9850,grb,4.343197,2337.689772,OPTIMAL,0.017652,2337.689772,2337.689772,0
682,9850,hdg10,0.184697,2368.157721,OPTIMAL,0.017631,2350.757721,2337.689772,0.005590113
683,9850,hdg15,0.256466,2281.43699,OPTIMAL,0.019463,2367.35699,2337.689772,0.012690828
684,9850,hdg20,0.225693,2304.306914,OPTIMAL,0.019592,2346.276914,2337.689772,0.003673345
685,9850,hdg25,1.488393,2328.714051,OPTIMAL,0.017864,2344.814051,2337.689772,0.003047572
686,9850,hdg5,0.037749,2341.040578,OPTIMAL,0.010879,2354.000578,2337.689772,0.006977318
687,9850,hyb,0.049337,2343.30733,OPTIMAL,0.006588,2390.632526,2337.689772,0.022647468
688,9850,lr,0.032926,2334.447038,OPTIMAL,0,2386.013525,2337.689772,0.020671585
689,9850,rnd,0.055762,2230.799028,OPTIMAL,0,2391.799028,2337.689772,0.023146466
690,10174,avg,0.062079,2373.911855,OPTIMAL,0,2730.925455,2573.727357,0.061077992
691,10174,grb,0.657572,2573.727357,OPTIMAL,0.018453,2569.407357,2573.727357,-0.001678499
692,10174,hdg10,0.077847,2521.484007,OPTIMAL,0.011244,2578.004007,2573.727357,0.001661656
693,10174,hdg15,0.119288,2638.677639,OPTIMAL,0.014248,2596.290972,2573.727357,0.008766902
694,10174,hdg20,0.164958,2595.978913,OPTIMAL,0.018917,2572.188913,2573.727357,-0.000597749
695,10174,hdg25,0.198903,2611.343741,OPTIMAL,0.017617,2561.703741,2573.727357,-0.004671674
696,10174,hdg5,0.046333,2702.795132,OPTIMAL,0.019491,2654.915132,2573.727357,0.031544823
697,10174,hyb,0.038582,2601.679709,OPTIMAL,0.018527,2607.975672,2573.727357,0.013306893
698,10174,lr,0.032122,2567.423924,OPTIMAL,0,2593.678776,2573.727357,0.007751955
699,10174,rnd,0.041235,2485.521738,OPTIMAL,0,2568.421738,2573.727357,-0.002061453
700,10186,avg,0.027876,2314.006559,OPTIMAL,0,2649.255359,2560.62372,0.034613301
701,10186,grb,1.14817,2560.62372,OPTIMAL,0.019873,2552.86372,2560.62372,-0.003030512
702,10186,hdg10,0.101149,2569.821858,OPTIMAL,0.017661,2565.301858,2560.62372,0.001826953
703,10186,hdg15,0.48632,2509.451694,OPTIMAL,0.014073,2556.525027,2560.62372,-0.001600662
704,10186,hdg20,0.577544,2549.185484,OPTIMAL,0.017042,2555.125484,2560.62372,-0.002147225
705,10186,hdg25,0.790381,2584.428536,OPTIMAL,0.018841,2557.388536,2560.62372,-0.001263436
706,10186,hdg5,0.049697,2606.258777,OPTIMAL,0.008867,2596.838777,2560.62372,0.014143061
707,10186,hyb,0.059021,2581.071698,OPTIMAL,0.011944,2584.774199,2560.62372,0.009431483
708,10186,lr,0.012991,2535.804455,OPTIMAL,0,2577.23784,2560.62372,0.00648831
709,10186,rnd,0.040727,2263.96928,OPTIMAL,0,2725.20928,2560.62372,0.064275574
710,10293,avg,0.048847,1997.653909,OPTIMAL,0,2348.553909,2199.463239,0.067785025
711,10293,grb,31.229821,2199.463239,OPTIMAL,0.017602,2198.183239,2199.463239,-0.00058196
712,10293,hdg10,0.212734,2160.863093,OPTIMAL,0.019607,2202.450949,2199.463239,0.001358381
713,10293,hdg15,0.746425,2156.624902,OPTIMAL,0.018562,2210.451569,2199.463239,0.004995914
714,10293,hdg20,0.908315,2149.130312,OPTIMAL,0.01857,2223.020312,2199.463239,0.010710374
715,10293,hdg25,0.833825,2172.904869,OPTIMAL,0.019057,2210.724869,2199.463239,0.005120172
716,10293,hdg5,0.06447,2179.245695,OPTIMAL,0.007426,2222.465695,2199.463239,0.010458213
717,10293,hyb,0.031905,2256.539866,OPTIMAL,0.012707,2261.913777,2199.463239,0.028393536
718,10293,lr,0.014831,2228.889657,OPTIMAL,0,2258.619473,2199.463239,0.026895759
719,10293,rnd,0.025742,1860.492504,OPTIMAL,0,2734.532499,2199.463239,0.243272654
720,10399,avg,0.054938,2167.074742,OPTIMAL,0,2528.386742,2344.76249,0.078312517
721,10399,grb,0.607067,2344.76249,OPTIMAL,0.019982,2341.18249,2344.76249,-0.001526807
722,10399,hdg10,0.056426,2270.612287,OPTIMAL,0.015269,2354.952287,2344.76249,0.004345769
723,10399,hdg15,0.137959,2243.405702,OPTIMAL,0.012046,2401.999035,2344.76249,0.024410381
724,10399,hdg20,0.298029,2366.754291,OPTIMAL,0.014187,2340.084291,2344.76249,-0.00199517
725,10399,hdg25,0.319654,2309.976583,OPTIMAL,0.017626,2351.416583,2344.76249,0.002837854
726,10399,hdg5,0.039547,2428.720104,OPTIMAL,0.017029,2418.980104,2344.76249,0.031652508
727,10399,hyb,0.028395,2380.265602,OPTIMAL,0.01756,2404.52441,2344.76249,0.025487409
728,10399,lr,0.026007,2367.263855,OPTIMAL,0,2400.390157,2344.76249,0.023724222
729,10399,rnd,0.011289,2236.434703,OPTIMAL,0,2416.034703,2344.76249,0.030396346
730,10749,avg,0.037517,2011.633197,OPTIMAL,0,2369.841597,2192.727961,0.080773192
731,10749,grb,5.599041,2192.727961,OPTIMAL,0.017058,2192.707961,2192.727961,-9.12E-06
732,10749,hdg10,0.213143,2235.143508,OPTIMAL,0.016394,2204.543508,2192.727961,0.005388515
733,10749,hdg15,0.385804,2135.996222,OPTIMAL,0.018801,2197.847358,2192.727961,0.002334716
734,10749,hdg20,0.476089,2207.022825,OPTIMAL,0.019881,2201.410567,2192.727961,0.003959728
735,10749,hdg25,1.079709,2221.371485,OPTIMAL,0.018419,2195.731485,2192.727961,0.001369766
736,10749,hdg5,0.073938,2163.964456,OPTIMAL,0.008073,2208.364456,2192.727961,0.007131069
737,10749,hyb,0.025374,2226.945396,OPTIMAL,0.001901,2259.538121,2192.727961,0.030468969
738,10749,lr,0.021331,2218.41797,OPTIMAL,0,2259.538121,2192.727961,0.030468969
739,10749,rnd,0.012197,1964.513927,OPTIMAL,0,2444.433927,2192.727961,0.114791242
740,10905,avg,0.032439,2022.368319,OPTIMAL,0,2384.691519,2246.801384,0.061371751
741,10905,grb,1.358736,2246.801384,OPTIMAL,0.019966,2235.801384,2246.801384,-0.004895849
742,10905,hdg10,0.219112,2231.044106,OPTIMAL,0.01658,2239.064106,2246.801384,-0.003443686
743,10905,hdg15,0.229288,2129.985748,OPTIMAL,0.017955,2253.525748,2246.801384,0.002992861
744,10905,hdg20,0.376682,2218.213002,OPTIMAL,0.01881,2257.553002,2246.801384,0.0047853
745,10905,hdg25,0.432421,2236.733483,OPTIMAL,0.016222,2229.413483,2246.801384,-0.007738958
746,10905,hdg5,0.081625,2057.531708,OPTIMAL,0.018904,2395.491708,2246.801384,0.066178669
747,10905,hyb,0.026954,2247.143721,OPTIMAL,0.014179,2277.006387,2246.801384,0.013443557
748,10905,lr,0.019349,2217.419932,OPTIMAL,0,2278.90031,2246.801384,0.014286499
749,10905,rnd,0.010762,2001.106881,OPTIMAL,0,2439.846881,2246.801384,0.085920143
750,10932,avg,0.018969,2638.096109,OPTIMAL,0,2962.505709,2833.977453,0.045352604
751,10932,grb,0.991299,2833.977453,OPTIMAL,0.019238,2827.657453,2833.977453,-0.002230081
752,10932,hdg10,0.077479,2921.885929,OPTIMAL,0.018866,2859.505929,2833.977453,0.009008003
753,10932,hdg15,0.217149,2821.811011,OPTIMAL,0.015994,2867.291011,2833.977453,0.011755054
754,10932,hdg20,0.2524,2834.862369,OPTIMAL,0.017568,2830.462369,2833.977453,-0.001240336
755,10932,hdg25,0.404835,2810.065061,OPTIMAL,0.015907,2826.785061,2833.977453,-0.002537914
756,10932,hdg5,0.036404,2713.042344,OPTIMAL,0.011086,2850.162344,2833.977453,0.005711016
757,10932,hyb,0.041958,2879.442801,OPTIMAL,0.008887,2892.40916,2833.977453,0.020618268
758,10932,lr,0.012293,2861.27892,OPTIMAL,0,2892.284716,2833.977453,0.020574357
759,10932,rnd,0.047084,2633.665721,OPTIMAL,0,2957.805718,2833.977453,0.04369416
760,11035,avg,0.02027,2199.602866,OPTIMAL,0,2546.802866,2420.496728,0.052181908
761,11035,grb,1.278833,2420.496728,OPTIMAL,0.016643,2417.956728,2420.496728,-0.001049371
762,11035,hdg10,0.145972,2425.228515,OPTIMAL,0.017281,2438.788515,2420.496728,0.007557039
763,11035,hdg15,0.147835,2391.166968,OPTIMAL,0.017966,2434.560301,2420.496728,0.005810201
764,11035,hdg20,0.18632,2424.794058,OPTIMAL,0.019617,2443.194058,2420.496728,0.009377137
765,11035,hdg25,0.569395,2400.518093,OPTIMAL,0.019241,2428.118093,2420.496728,0.003148678
766,11035,hdg5,0.056136,2254.122641,OPTIMAL,0.017327,2526.302641,2420.496728,0.043712479
767,11035,hyb,0.035182,2439.519208,OPTIMAL,0.013335,2488.183975,2420.496728,0.027964197
768,11035,lr,0.046435,2411.500304,OPTIMAL,0,2465.975202,2420.496728,0.018788901
769,11035,rnd,0.035492,1992.399822,OPTIMAL,0,3233.839822,2420.496728,0.336023216
770,11046,avg,0.017149,2287.403663,OPTIMAL,0,2598.691663,2485.55361,0.045518251
771,11046,grb,0.631631,2485.55361,OPTIMAL,0.019915,2478.89361,2485.55361,-0.002679484
772,11046,hdg10,0.071216,2448.935002,OPTIMAL,0.016902,2525.655002,2485.55361,0.016133787
773,11046,hdg15,0.107647,2472.763278,OPTIMAL,0.014421,2487.796611,2485.55361,0.000902415
774,11046,hdg20,0.155191,2441.407978,OPTIMAL,0.017727,2481.147978,2485.55361,-0.001772495
775,11046,hdg25,0.193554,2441.618993,OPTIMAL,0.017189,2478.998993,2485.55361,-0.002637085
776,11046,hdg5,0.034454,2522.480774,OPTIMAL,0.007174,2526.940774,2485.55361,0.016651085
777,11046,hyb,0.024948,2499.117511,OPTIMAL,0,2520.179642,2485.55361,0.013930913
778,11046,lr,0.032721,2490.258789,OPTIMAL,0,2520.179642,2485.55361,0.013930913
779,11046,rnd,0.010622,2409.759028,OPTIMAL,0,2487.039028,2485.55361,0.000597621
780,11052,avg,0.020462,2030.237895,OPTIMAL,0,2361.983095,2207.320101,0.070068222
781,11052,grb,3.297572,2207.320101,OPTIMAL,0.019418,2193.520101,2207.320101,-0.006251925
782,11052,hdg10,0.174206,2228.168314,OPTIMAL,0.018934,2223.228314,2207.320101,0.007207026
783,11052,hdg15,0.345259,2220.05198,OPTIMAL,0.019037,2220.658647,2207.320101,0.006042869
784,11052,hdg20,0.3306,2221.121574,OPTIMAL,0.019942,2233.321574,2207.320101,0.011779657
785,11052,hdg25,0.512468,2152.548173,OPTIMAL,0.011419,2192.448173,2207.320101,-0.006737549
786,11052,hdg5,0.034566,2276.486918,OPTIMAL,0.017754,2289.946918,2207.320101,0.037433092
787,11052,hyb,0.030698,2246.705449,OPTIMAL,0.008259,2268.873674,2207.320101,0.027886111
788,11052,lr,0.013506,2224.486552,OPTIMAL,0,2266.007444,2207.320101,0.0265876
789,11052,rnd,0.047022,2027.085329,OPTIMAL,0,2323.945329,2207.320101,0.052835666
790,11146,avg,0.052402,2438.822185,OPTIMAL,4.80E-05,2815.507785,2676.005264,0.052130884
791,11146,grb,0.759652,2676.005264,OPTIMAL,0.019529,2674.545264,2676.005264,-0.000545589
792,11146,hdg10,0.079694,2714.573736,OPTIMAL,0.019384,2690.982827,2676.005264,0.005596986
793,11146,hdg15,0.270984,2569.815026,OPTIMAL,0.014199,2681.595026,2676.005264,0.002088846
794,11146,hdg20,0.278745,2649.991612,OPTIMAL,0.019383,2681.881612,2676.005264,0.00219594
795,11146,hdg25,0.464816,2659.255659,OPTIMAL,0.01644,2678.035659,2676.005264,0.000758741
796,11146,hdg5,0.036359,2664.221492,OPTIMAL,0.013057,2696.401492,2676.005264,0.007621894
797,11146,hyb,0.047935,2693.325708,OPTIMAL,0.016119,2721.963067,2676.005264,0.017174033
798,11146,lr,0.020128,2663.067321,OPTIMAL,0,2719.368076,2676.005264,0.016204307
799,11146,rnd,0.054756,2466.978769,OPTIMAL,0,2748.158769,2676.005264,0.02696314
800,11337,avg,0.046379,2247.844633,OPTIMAL,0,2607.137833,2448.077627,0.064973514
801,11337,grb,1.196622,2448.077627,OPTIMAL,0.018256,2445.057627,2448.077627,-0.001233621
802,11337,hdg10,0.055405,2437.554602,OPTIMAL,0.009314,2447.394602,2448.077627,-0.000279005
803,11337,hdg15,0.138184,2440.800573,OPTIMAL,0.018317,2448.533906,2448.077627,0.000186383
804,11337,hdg20,0.144177,2447.528204,OPTIMAL,0.011927,2445.658204,2448.077627,-0.000988295
805,11337,hdg25,0.157013,2450.578204,OPTIMAL,0.012506,2445.658204,2448.077627,-0.000988295
806,11337,hdg5,0.0429,2291.770556,OPTIMAL,0.008726,2574.110556,2448.077627,0.051482407
807,11337,hyb,0.075752,2466.824372,OPTIMAL,0.002949,2494.089604,2448.077627,0.018795146
808,11337,lr,0.031456,2466.253593,OPTIMAL,0,2485.480301,2448.077627,0.015278386
809,11337,rnd,0.011781,2325.972815,OPTIMAL,0,2475.652814,2448.077627,0.011264017
810,11366,avg,0.037932,1797.236873,OPTIMAL,0,2179.23927,1971.655836,0.105283808
811,11366,grb,1.603879,1971.655836,OPTIMAL,0.019108,1968.775836,1971.655836,-0.001460701
812,11366,hdg10,0.089982,1928.982896,OPTIMAL,0.00941,1970.282896,1971.655836,-0.000696339
813,11366,hdg15,0.363981,1981.026403,OPTIMAL,0.014868,1968.15307,1971.655836,-0.001776561
814,11366,hdg20,0.455337,1934.614118,OPTIMAL,0.018691,1965.284118,1971.655836,-0.003231658
815,11366,hdg25,0.454598,1974.252362,OPTIMAL,0.01845,1968.472362,1971.655836,-0.00161462
816,11366,hdg5,0.048056,1854.625392,OPTIMAL,0.011334,2083.585392,1971.655836,0.056769317
817,11366,hyb,0.029656,1999.575162,OPTIMAL,0.006523,2027.420502,1971.655836,0.028283164
818,11366,lr,0.02025,1981.806122,OPTIMAL,0,2026.339673,1971.655836,0.027734981
819,11366,rnd,0.010969,1891.466495,OPTIMAL,0,1999.986495,1971.655836,0.014368968
820,11913,avg,0.061192,2261.077859,OPTIMAL,0,2625.923459,2474.551139,0.061171627
821,11913,grb,2.364622,2474.551139,OPTIMAL,0.01976,2470.831139,2474.551139,-0.001503303
822,11913,hdg10,0.266072,2460.322202,OPTIMAL,0.01907,2477.59594,2474.551139,0.001230446
823,11913,hdg15,0.255672,2466.884093,OPTIMAL,0.018741,2481.65076,2474.551139,0.002869054
824,11913,hdg20,0.546059,2449.473038,OPTIMAL,0.019476,2473.153038,2474.551139,-0.000564992
825,11913,hdg25,0.432718,2439.174186,OPTIMAL,0.019857,2473.902414,2474.551139,-0.000262159
826,11913,hdg5,0.067424,2288.470353,OPTIMAL,0.018197,2615.090352,2474.551139,0.05679382
827,11913,hyb,0.031597,2534.410705,OPTIMAL,0.015119,2547.713866,2474.551139,0.02956606
828,11913,lr,0.021753,2506.387936,OPTIMAL,0,2550.3264,2474.551139,0.030621821
829,11913,rnd,0.014319,2232.928936,OPTIMAL,0,2726.148936,2474.551139,0.101674115
830,12005,avg,0.017943,2038.779443,OPTIMAL,0,2361.888643,2238.593908,0.055076865
831,12005,grb,1.478124,2238.593908,OPTIMAL,0.018853,2238.193908,2238.593908,-0.000178684
832,12005,hdg10,0.095097,2183.740114,OPTIMAL,0.01889,2268.640114,2238.593908,0.01342191
833,12005,hdg15,0.129878,2201.091838,OPTIMAL,0.018597,2270.458505,2238.593908,0.014234202
834,12005,hdg20,0.374446,2238.402321,OPTIMAL,0.018457,2241.202321,2238.593908,0.001165202
835,12005,hdg25,0.658827,2222.981982,OPTIMAL,0.019205,2266.783232,2238.593908,0.012592424
836,12005,hdg5,0.044432,2097.880554,OPTIMAL,0.010601,2282.420554,2238.593908,0.019577756
837,12005,hyb,0.065217,2249.753143,OPTIMAL,0.003899,2290.227915,2238.593908,0.023065375
838,12005,lr,0.013153,2247.431878,OPTIMAL,0,2290.227915,2238.593908,0.023065375
839,12005,rnd,0.01071,1880.064013,OPTIMAL,0,2780.36401,2238.593908,0.242013569
840,12379,avg,0.035123,2173.249856,OPTIMAL,0,2542.119856,2373.300331,0.071132811
841,12379,grb,0.69798,2373.300331,OPTIMAL,0.019996,2370.700331,2373.300331,-0.001095521
842,12379,hdg10,0.077249,2372.139855,OPTIMAL,0.015416,2383.979855,2373.300331,0.004499862
843,12379,hdg15,0.080086,2319.779339,OPTIMAL,0.01656,2416.246006,2373.300331,0.018095339
844,12379,hdg20,0.144303,2370.988147,OPTIMAL,0.01649,2380.578147,2373.300331,0.003066538
845,12379,hdg25,0.243666,2386.277241,OPTIMAL,0.018356,2362.297241,2373.300331,-0.004636198
846,12379,hdg5,0.033612,2409.083612,OPTIMAL,0.006578,2402.883612,2373.300331,0.012465039
847,12379,hyb,0.023354,2380.64923,OPTIMAL,0.004703,2412.358455,2373.300331,0.016457304
848,12379,lr,0.025953,2372.728614,OPTIMAL,0,2397.256863,2373.300331,0.010094185
849,12379,rnd,0.009773,2244.389964,OPTIMAL,0,2444.86996,2373.300331,0.030156162
850,12530,avg,0.042753,2257.352721,OPTIMAL,0,2590.454321,2470.461969,0.048570815
851,12530,grb,0.664392,2470.461969,OPTIMAL,0.019789,2469.661969,2470.461969,-0.000323826
852,12530,hdg10,0.071508,2461.346894,OPTIMAL,0.01506,2477.366894,2470.461969,0.002794993
853,12530,hdg15,0.108651,2450.151564,OPTIMAL,0.015694,2477.504897,2470.461969,0.002850855
854,12530,hdg20,0.135139,2425.96776,OPTIMAL,0.011347,2491.96776,2470.461969,0.00870517
855,12530,hdg25,0.297001,2419.841614,OPTIMAL,0.016154,2470.661614,2470.461969,8.08E-05
856,12530,hdg5,0.062693,2415.535383,OPTIMAL,0.010162,2474.335383,2470.461969,0.001567891
857,12530,hyb,0.017772,2466.367887,OPTIMAL,0.016522,2495.006362,2470.461969,0.009935143
858,12530,lr,0.021127,2467.855342,OPTIMAL,0,2495.006362,2470.461969,0.009935143
859,12530,rnd,0.010262,2093.763122,OPTIMAL,0,3015.363122,2470.461969,0.220566501
860,12696,avg,0.02425,2364.661706,OPTIMAL,0,2764.722506,2593.769095,0.065909264
861,12696,grb,3.782629,2593.769095,OPTIMAL,0.018168,2586.849095,2593.769095,-0.002667932
862,12696,hdg10,0.196906,2483.49608,OPTIMAL,0.011228,2605.85608,2593.769095,0.004660008
863,12696,hdg15,0.322048,2541.717131,OPTIMAL,0.01958,2595.896179,2593.769095,0.000820075
864,12696,hdg20,0.676763,2597.898534,OPTIMAL,0.017327,2593.928534,2593.769095,6.15E-05
865,12696,hdg25,0.53254,2611.540143,OPTIMAL,0.018029,2586.660143,2593.769095,-0.002740781
866,12696,hdg5,0.064796,2565.1245,OPTIMAL,0.015398,2608.1045,2593.769095,0.005526862
867,12696,hyb,0.028073,2589.232406,OPTIMAL,0.007103,2647.915405,2593.769095,0.020875532
868,12696,lr,0.013372,2584.861886,OPTIMAL,0,2637.366592,2593.769095,0.01680855
869,12696,rnd,0.012706,2125.370066,OPTIMAL,0,3516.910066,2593.769095,0.355907152
870,12786,avg,0.045212,2087.411114,OPTIMAL,0,2445.664314,2295.624599,0.065358994
871,12786,grb,3.645415,2295.624599,OPTIMAL,0.019793,2292.684599,2295.624599,-0.001280697
872,12786,hdg10,0.197851,2289.336805,OPTIMAL,0.017534,2313.336805,2295.624599,0.007715637
873,12786,hdg15,0.298632,2274.193252,OPTIMAL,0.019722,2297.359919,2295.624599,0.000755925
874,12786,hdg20,0.625336,2312.074777,OPTIMAL,0.01922,2296.374777,2295.624599,0.000326786
875,12786,hdg25,0.591934,2295.628964,OPTIMAL,0.018963,2296.228964,2295.624599,0.000263268
876,12786,hdg5,0.046473,2232.808379,OPTIMAL,0.018161,2305.908379,2295.624599,0.004479731
877,12786,hyb,0.026969,2308.359357,OPTIMAL,0.004534,2340.147967,2295.624599,0.019394882
878,12786,lr,0.013159,2294.037579,OPTIMAL,0,2340.877855,2295.624599,0.019712829
879,12786,rnd,0.010571,2133.920939,OPTIMAL,0,2341.260939,2295.624599,0.019879705
880,12987,avg,0.020226,2017.431548,OPTIMAL,0,2362.535948,2203.199813,0.072320329
881,12987,grb,9.297802,2203.199813,OPTIMAL,0.018287,2202.115184,2203.199813,-0.000492297
882,12987,hdg10,0.193023,2198.588513,OPTIMAL,0.019801,2210.188513,2203.199813,0.003172068
883,12987,hdg15,0.489951,2160.233471,OPTIMAL,0.019489,2227.573471,2203.199813,0.011062845
884,12987,hdg20,0.354648,2203.978659,OPTIMAL,0.018595,2202.769808,2203.199813,-0.000195173
885,12987,hdg25,1.561322,2215.395913,OPTIMAL,0.019748,2204.395913,2203.199813,0.000542892
886,12987,hdg5,0.053655,2032.553911,OPTIMAL,0.018286,2360.373911,2203.199813,0.071339012
887,12987,hyb,0.103545,2237.89681,OPTIMAL,0.011378,2253.328411,2203.199813,0.022752634
888,12987,lr,0.013557,2220.015393,OPTIMAL,0,2265.16706,2203.199813,0.028126022
889,12987,rnd,0.031336,1827.992505,OPTIMAL,0,2961.732505,2203.199813,0.344286836
890,12998,avg,0.068362,2351.044746,OPTIMAL,0,2683.664746,2533.019665,0.059472527
891,12998,grb,0.571651,2533.019665,OPTIMAL,0.017151,2533.019665,2533.019665,0
892,12998,hdg10,0.101764,2439.055925,OPTIMAL,0.012801,2578.815924,2533.019665,0.018079709
893,12998,hdg15,0.2209,2521.998522,OPTIMAL,0.019932,2541.565189,2533.019665,0.003373651
894,12998,hdg20,0.33502,2517.005355,OPTIMAL,0.0182,2553.575355,2533.019665,0.008115093
895,12998,hdg25,0.511758,2553.623033,OPTIMAL,0.015622,2537.163033,2533.019665,0.001635743
896,12998,hdg5,0.087839,2589.818199,OPTIMAL,0.015416,2587.578199,2533.019665,0.02153893
897,12998,hyb,0.021616,2586.820857,OPTIMAL,0.009777,2610.889494,2533.019665,0.030741897
898,12998,lr,0.03275,2565.213027,OPTIMAL,0,2589.672188,2533.019665,0.022365607
899,12998,rnd,0.010228,2371.36052,OPTIMAL,0,2609.16052,2533.019665,0.030059322
900,13090,avg,0.022455,2574.448733,OPTIMAL,0,2955.866333,2822.689613,0.047180788
901,13090,grb,1.163279,2822.689613,OPTIMAL,0.019949,2815.929613,2822.689613,-0.002394879
902,13090,hdg10,0.186894,2701.0633,OPTIMAL,0.011649,2816.5833,2822.689613,-0.002163296
903,13090,hdg15,0.465055,2867.774725,OPTIMAL,0.019453,2812.654725,2822.689613,-0.00355508
904,13090,hdg20,0.335139,2839.432939,OPTIMAL,0.013997,2816.642939,2822.689613,-0.002142168
905,13090,hdg25,0.204207,2789.166062,OPTIMAL,0.019985,2817.806062,2822.689613,-0.001730106
906,13090,hdg5,0.036769,2826.761751,OPTIMAL,0.016988,2861.261751,2822.689613,0.01366503
907,13090,hyb,0.02405,2849.861891,OPTIMAL,0.011914,2863.020027,2822.689613,0.014287938
908,13090,lr,0.011211,2799.095579,OPTIMAL,0,2856.385616,2822.689613,0.011937552
909,13090,rnd,0.011777,2717.391353,OPTIMAL,0,2835.051353,2822.689613,0.004379419
910,13192,avg,0.016631,2077.405694,OPTIMAL,0,2433.26569,2275.891284,0.069148473
911,13192,grb,1.051873,2275.891284,OPTIMAL,0.019128,2274.251284,2275.891284,-0.000720597
912,13192,hdg10,0.131585,2191.040016,OPTIMAL,0.018283,2294.470017,2275.891284,0.008163278
913,13192,hdg15,0.248089,2288.745642,OPTIMAL,0.017264,2287.065642,2275.891284,0.004909882
914,13192,hdg20,0.429412,2292.781552,OPTIMAL,0.016779,2287.981552,2275.891284,0.005312322
915,13192,hdg25,0.557121,2242.352443,OPTIMAL,0.015123,2280.787715,2275.891284,0.002151434
916,13192,hdg5,0.042479,2182.251091,OPTIMAL,0.011739,2283.311091,2275.891284,0.003260176
917,13192,hyb,0.04271,2294.22788,OPTIMAL,0.006539,2338.610464,2275.891284,0.027558074
918,13192,lr,0.014074,2267.053519,OPTIMAL,0,2335.544872,2275.891284,0.026211089
